АКСЕЛЕРОМЕТР X (m/s²);АКСЕЛЕРОМЕТР Y (m/s²);АКСЕЛЕРОМЕТР Z (m/s²);ТЯЖЕСТЬ X (m/s²);ТЯЖЕСТЬ Y (m/s²);ТЯЖЕСТЬ Z (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ X (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ Y (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ Z (m/s²);ГИРОСКОП X (rad/s);ГИРОСКОП Y (rad/s);ГИРОСКОП Z (rad/s);ОСВЕЩЕНИЕ (lux);МАГНИТНОЕ ПОЛЕ X (μT);МАГНИТНОЕ ПОЛЕ Y (μT);МАГНИТНОЕ ПОЛЕ Z (μT);ОРИЕНТАЦИЯ Z (azimuth °);ОРИЕНТАЦИЯ X (pitch °);ОРИЕНТАЦИЯ Y (roll °);ПРИБЛИЖЕНИЕ (i);УРОВЕНЬ ЗВУКА (dB);МЕСТОПОЛОЖЕНИЕ Широта : ;МЕСТОПОЛОЖЕНИЕ Долгота : ;МЕСТОПОЛОЖЕНИЕ Высота над ур. моря ( m);МЕСТОПОЛОЖЕНИЕ Высота над ур. моря-google ( m);МЕСТОПОЛОЖЕНИЕ Скорость ( км/ч);МЕСТОПОЛОЖЕНИЕ Погрешность ( m);МЕСТОПОЛОЖЕНИЕ ОРИЕНТАЦИЯ (°);доступных спутников;Время он начала в мс. ;YYYY-MO-DD HH-MI-SS_SSS
0.769806;-9.551285;2.29419;0.545085;-9.511644;2.324195;0.226918;-0.077974;-0.020638;-0.006699;-0.051193;0.002609;2.0;20.5872;38.8519;-25.3387;249.8783;75.9049;-12.981;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3631;2021-10-04 19:13:28:057
0.769806;-9.551285;2.29419;0.545085;-9.511644;2.324195;0.226918;-0.077974;-0.020638;-0.006699;-0.051193;0.002609;2.0;20.5872;38.8519;-25.3387;249.8783;75.9049;-12.981;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3631;2021-10-04 19:13:28:057
0.769806;-9.551285;2.29419;0.545085;-9.511644;2.324195;0.226918;-0.077974;-0.020638;-0.006699;-0.051193;0.002609;2.0;20.5872;38.8519;-25.3387;249.8783;75.9049;-12.981;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3636;2021-10-04 19:13:28:062
0.796127;-9.515366;2.313339;0.554969;-9.511627;2.321925;0.243257;-0.039714;1.97E-4;-0.00563;-0.061844;0.001556;2.0;21.6568;39.1663;-24.5682;249.8783;75.9049;-12.981;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3642;2021-10-04 19:13:28:068
0.796127;-9.515366;2.313339;0.554969;-9.511627;2.321925;0.243257;-0.039714;1.97E-4;-0.00563;-0.061844;0.001556;2.0;21.6568;39.1663;-24.5682;249.8783;75.9049;-12.981;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3647;2021-10-04 19:13:28:073
0.796127;-9.515366;2.313339;0.554969;-9.511627;2.321925;0.243257;-0.039714;1.97E-4;-0.00563;-0.061844;0.001556;2.0;21.6568;39.1663;-24.5682;249.8783;75.9049;-12.981;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3652;2021-10-04 19:13:28:078
0.796127;-9.515366;2.313339;0.554969;-9.511627;2.321925;0.243257;-0.039714;1.97E-4;-0.004562;-0.065033;4.88E-4;2.0;21.6568;39.1663;-24.5682;249.8783;75.9049;-12.981;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3659;2021-10-04 19:13:28:085
0.791351;-9.469879;2.318131;0.565249;-9.511395;2.320394;0.228212;0.00601;0.006399;-0.004562;-0.065033;4.88E-4;2.0;20.7413;38.7054;-23.2071;254.1152;75.9048;-13.6906;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3662;2021-10-04 19:13:28:088
0.791351;-9.469879;2.318131;0.565249;-9.511395;2.320394;0.228212;0.00601;0.006399;-0.002426;-0.068237;0.003677;2.0;20.7413;38.7054;-23.2071;254.1152;75.9048;-13.6906;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3667;2021-10-04 19:13:28:093
0.791351;-9.469879;2.318131;0.565249;-9.511395;2.320394;0.228212;0.00601;0.006399;-0.002426;-0.068237;0.003677;2.0;20.7413;38.7054;-23.2071;254.1152;75.9048;-13.6906;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3673;2021-10-04 19:13:28:099
0.765015;-9.43396;2.306152;0.574314;-9.511145;2.319194;0.192879;0.04111;-0.004246;-0.004562;-0.07782;0.003677;2.0;20.7413;38.7054;-23.2071;254.1152;75.9048;-13.6906;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3677;2021-10-04 19:13:28:103
0.765015;-9.43396;2.306152;0.574314;-9.511145;2.319194;0.192879;0.04111;-0.004246;-0.004562;-0.07782;0.003677;2.0;21.6476;37.3428;-24.6094;254.1152;75.9048;-13.6906;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3682;2021-10-04 19:13:28:108
0.765015;-9.43396;2.306152;0.574314;-9.511145;2.319194;0.192879;0.04111;-0.004246;-0.004562;-0.07782;0.003677;2.0;21.6476;37.3428;-24.6094;254.1152;75.9048;-13.6906;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3686;2021-10-04 19:13:28:112
0.719513;-9.390869;2.308548;0.574314;-9.511145;2.319194;0.192879;0.04111;-0.004246;-0.004562;-0.07782;0.003677;2.0;21.6476;37.3428;-24.6094;254.1152;75.9048;-13.6906;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3693;2021-10-04 19:13:28:119
0.719513;-9.390869;2.308548;0.582006;-9.510967;2.318009;0.139827;0.082174;-2.18E-4;-0.004562;-0.090607;0.00795;2.0;21.6476;37.3428;-24.6094;254.1152;75.9048;-13.6906;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3697;2021-10-04 19:13:28:123
0.719513;-9.390869;2.308548;0.582006;-9.510967;2.318009;0.139827;0.082174;-2.18E-4;-0.004562;-0.090607;0.00795;2.0;21.9635;39.4745;-23.9502;253.8429;75.8945;-14.0945;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3702;2021-10-04 19:13:28:128
0.666855;-9.340591;2.330094;0.582006;-9.510967;2.318009;0.139827;0.082174;-2.18E-4;-0.002426;-0.093796;0.013275;2.0;21.9635;39.4745;-23.9502;253.8429;75.8945;-14.0945;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3709;2021-10-04 19:13:28:135
0.666855;-9.340591;2.330094;0.58746;-9.510645;2.317955;0.081939;0.128877;0.022174;-0.002426;-0.093796;0.013275;2.0;21.9635;39.4745;-23.9502;253.8429;75.8945;-14.0945;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3712;2021-10-04 19:13:28:138
0.666855;-9.340591;2.330094;0.58746;-9.510645;2.317955;0.081939;0.128877;0.022174;-3.05E-4;-0.092743;0.012207;2.0;21.9635;39.4745;-23.9502;253.8429;75.8945;-14.0945;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3717;2021-10-04 19:13:28:143
0.602203;-9.362137;2.35643;0.58746;-9.510645;2.317955;0.081939;0.128877;0.022174;-3.05E-4;-0.092743;0.012207;2.0;21.1929;38.2492;-25.1984;253.8429;75.8945;-14.0945;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3721;2021-10-04 19:13:28:147
0.602203;-9.362137;2.35643;0.58746;-9.510645;2.317955;0.081939;0.128877;0.022174;-3.05E-4;-0.092743;0.012207;2.0;21.1929;38.2492;-25.1984;253.8429;75.8945;-14.0945;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3727;2021-10-04 19:13:28:153
0.602203;-9.362137;2.35643;0.591172;-9.50997;2.319784;0.004268;0.095292;0.059687;0.003967;-0.091675;0.011139;2.0;21.1929;38.2492;-25.1984;253.8429;75.8945;-14.0945;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3732;2021-10-04 19:13:28:158
0.573471;-9.39566;2.375595;0.591172;-9.50997;2.319784;0.004268;0.095292;0.059687;0.003967;-0.091675;0.011139;2.0;21.1929;38.2492;-25.1984;253.8429;75.8945;-14.0945;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3737;2021-10-04 19:13:28:163
0.573471;-9.39566;2.375595;0.591172;-9.50997;2.319784;0.004268;0.095292;0.059687;0.003967;-0.091675;0.011139;2.0;21.1975;38.2553;-22.4533;256.1253;75.8706;-14.2969;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3742;2021-10-04 19:13:28:168
0.551926;-9.436356;2.382767;0.593253;-9.509137;2.322661;-0.024048;0.042721;0.076332;0.009293;-0.094864;0.004745;2.0;21.1975;38.2553;-22.4533;256.1253;75.8706;-14.2969;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3747;2021-10-04 19:13:28:173
0.551926;-9.436356;2.382767;0.593253;-9.509137;2.322661;-0.024048;0.042721;0.076332;0.009293;-0.094864;0.004745;2.0;21.1975;38.2553;-22.4533;256.1253;75.8706;-14.2969;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3752;2021-10-04 19:13:28:178
0.551926;-9.436356;2.382767;0.593253;-9.509137;2.322661;-0.024048;0.042721;0.076332;0.009293;-0.094864;0.004745;2.0;21.1975;38.2553;-22.4533;256.1253;75.8706;-14.2969;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3758;2021-10-04 19:13:28:184
0.551926;-9.436356;2.382767;0.593253;-9.509137;2.322661;-0.024048;0.042721;0.076332;0.009293;-0.094864;0.004745;2.0;21.1975;38.2553;-22.4533;256.1253;75.8706;-14.2969;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3762;2021-10-04 19:13:28:188
0.539963;-9.469879;2.387558;0.595256;-9.508165;2.326121;-0.052376;-0.008318;0.072839;0.015686;-0.111908;0.001556;2.0;21.6476;37.3428;-24.6094;256.1253;75.8706;-14.2969;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3767;2021-10-04 19:13:28:193
0.539963;-9.469879;2.387558;0.595256;-9.508165;2.326121;-0.052376;-0.008318;0.072839;0.015686;-0.111908;0.001556;2.0;21.6476;37.3428;-24.6094;256.1253;75.8706;-14.2969;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3774;2021-10-04 19:13:28:200
0.547134;-9.491425;2.401932;0.597284;-9.506877;2.330862;-0.047301;-0.029884;0.082185;0.025269;-0.125763;0.004745;2.0;21.6476;37.3428;-24.6094;256.1253;75.8706;-14.2969;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3777;2021-10-04 19:13:28:203
0.547134;-9.491425;2.401932;0.597284;-9.506877;2.330862;-0.047301;-0.029884;0.082185;0.025269;-0.125763;0.004745;2.0;22.11;38.4125;-23.822;253.804;75.7968;-14.3728;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3782;2021-10-04 19:13:28:208
0.547134;-9.491425;2.401932;0.597284;-9.506877;2.330862;-0.047301;-0.029884;0.082185;0.025269;-0.125763;0.004745;2.0;22.11;38.4125;-23.822;253.804;75.7968;-14.3728;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3787;2021-10-04 19:13:28:213
0.547134;-9.491425;2.401932;0.597284;-9.506877;2.330862;-0.047301;-0.029884;0.082185;0.025269;-0.125763;0.004745;2.0;22.11;38.4125;-23.822;253.804;75.7968;-14.3728;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3792;2021-10-04 19:13:28:218
0.578262;-9.505798;2.409104;0.600279;-9.505239;2.336769;-0.019274;-0.043996;0.083013;0.033783;-0.135345;0.005814;2.0;22.11;38.4125;-23.822;253.804;75.7968;-14.3728;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3797;2021-10-04 19:13:28:223
0.578262;-9.505798;2.409104;0.600279;-9.505239;2.336769;-0.019274;-0.043996;0.083013;0.033783;-0.135345;0.005814;2.0;21.6599;39.9277;-24.2447;253.804;75.7968;-14.3728;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3802;2021-10-04 19:13:28:228
0.578262;-9.505798;2.409104;0.600279;-9.505239;2.336769;-0.019274;-0.043996;0.083013;0.034851;-0.131088;0.006882;2.0;21.6599;39.9277;-24.2447;253.804;75.7968;-14.3728;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3808;2021-10-04 19:13:28:234
0.585449;-9.503403;2.392349;0.603525;-9.503557;2.342766;-0.015444;-0.041278;0.059797;0.034851;-0.131088;0.006882;2.0;21.6599;39.9277;-24.2447;253.804;75.7968;-14.3728;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3812;2021-10-04 19:13:28:238
0.585449;-9.503403;2.392349;0.603525;-9.503557;2.342766;-0.015444;-0.041278;0.059797;0.035919;-0.121506;0.002609;2.0;21.6599;39.9277;-24.2447;253.804;75.7968;-14.3728;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3816;2021-10-04 19:13:28:242
0.583054;-9.47467;2.354035;0.607117;-9.50204;2.347985;-0.021481;-0.013045;0.016036;0.03273;-0.111908;-0.001648;2.0;19.6671;37.4786;-24.4553;251.3449;75.718;-14.446;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3831;2021-10-04 19:13:28:257
0.583054;-9.47467;2.354035;0.607117;-9.50204;2.347985;-0.021481;-0.013045;0.016036;0.03273;-0.111908;-0.001648;2.0;19.6671;37.4786;-24.4553;251.3449;75.718;-14.446;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3831;2021-10-04 19:13:28:257
0.583054;-9.47467;2.354035;0.607117;-9.50204;2.347985;-0.021481;-0.013045;0.016036;0.03273;-0.111908;-0.001648;2.0;19.6671;37.4786;-24.4553;251.3449;75.718;-14.446;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3831;2021-10-04 19:13:28:257
0.583054;-9.47467;2.354035;0.607117;-9.50204;2.347985;-0.021481;-0.013045;0.016036;0.03273;-0.111908;-0.001648;2.0;19.6671;37.4786;-24.4553;251.3449;75.718;-14.446;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3837;2021-10-04 19:13:28:263
0.583054;-9.47467;2.354035;0.607117;-9.50204;2.347985;-0.021481;-0.013045;0.016036;0.03273;-0.111908;-0.001648;2.0;19.6671;37.4786;-24.4553;251.3449;75.718;-14.446;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3842;2021-10-04 19:13:28:268
0.563904;-9.457916;2.303757;0.611038;-9.501065;2.350908;-0.044536;0.002758;-0.037157;0.026337;-0.089539;-0.012299;2.0;21.6583;39.6225;-24.5575;251.3449;75.718;-14.446;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3847;2021-10-04 19:13:28:273
0.563904;-9.457916;2.303757;0.611038;-9.501065;2.350908;-0.044536;0.002758;-0.037157;0.026337;-0.089539;-0.012299;2.0;21.6583;39.6225;-24.5575;251.3449;75.718;-14.446;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3852;2021-10-04 19:13:28:278
0.563904;-9.457916;2.303757;0.611038;-9.501065;2.350908;-0.044536;0.002758;-0.037157;0.026337;-0.089539;-0.012299;2.0;21.6583;39.6225;-24.5575;251.3449;75.718;-14.446;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3857;2021-10-04 19:13:28:283
0.542343;-9.445938;2.265457;0.615133;-9.500678;2.351406;-0.070116;0.013436;-0.075726;0.016739;-0.076752;-0.022949;2.0;19.9738;38.2385;-25.1999;250.4659;75.6499;-14.6602;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3862;2021-10-04 19:13:28:288
0.542343;-9.445938;2.265457;0.615133;-9.500678;2.351406;-0.070116;0.013436;-0.075726;0.016739;-0.076752;-0.022949;2.0;19.9738;38.2385;-25.1999;250.4659;75.6499;-14.6602;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3867;2021-10-04 19:13:28:293
0.542343;-9.445938;2.265457;0.615133;-9.500678;2.351406;-0.070116;0.013436;-0.075726;0.016739;-0.076752;-0.022949;2.0;19.9738;38.2385;-25.1999;250.4659;75.6499;-14.6602;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3873;2021-10-04 19:13:28:299
0.542343;-9.445938;2.265457;0.615133;-9.500678;2.351406;-0.070116;0.023855;-0.0791;0.016739;-0.076752;-0.022949;2.0;19.9738;38.2385;-25.1999;250.4659;75.6499;-14.6602;0.0;16.21866;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3876;2021-10-04 19:13:28:302
0.520798;-9.43396;2.260666;0.619159;-9.500673;2.350369;-0.095568;0.023855;-0.0791;0.009293;-0.067169;-0.029343;2.0;20.7413;39.0076;-24.4202;250.4659;75.6499;-14.6602;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3882;2021-10-04 19:13:28:308
0.520798;-9.43396;2.260666;0.619159;-9.500673;2.350369;-0.095568;0.023855;-0.0791;0.009293;-0.067169;-0.029343;2.0;20.7413;39.0076;-24.4202;250.4659;75.6499;-14.6602;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3887;2021-10-04 19:13:28:313
0.520798;-9.43396;2.260666;0.619159;-9.500673;2.350369;-0.095568;0.023855;-0.0791;0.009293;-0.067169;-0.029343;2.0;20.7413;39.0076;-24.4202;250.4659;75.6499;-14.6602;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3891;2021-10-04 19:13:28:317
0.544739;-9.424393;2.27742;0.624478;-9.500896;2.348065;-0.076785;0.031545;-0.059534;0.002899;-0.060776;-0.028275;2.0;20.7413;39.0076;-24.4202;250.4659;75.6499;-14.6602;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3897;2021-10-04 19:13:28:323
0.544739;-9.424393;2.27742;0.624478;-9.500896;2.348065;-0.076785;0.031545;-0.059534;0.002899;-0.060776;-0.028275;2.0;20.7336;37.941;-25.6638;250.2248;75.6551;-14.8933;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3902;2021-10-04 19:13:28:328
0.544739;-9.424393;2.27742;0.624478;-9.500896;2.348065;-0.076785;0.031545;-0.059534;0.002899;-0.060776;-0.028275;2.0;20.7336;37.941;-25.6638;250.2248;75.6551;-14.8933;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3908;2021-10-04 19:13:28:334
0.566284;-9.43158;2.315735;0.628089;-9.500788;2.347535;-0.058758;0.023121;-0.020412;0.006088;-0.056519;-0.020813;2.0;20.7336;37.941;-25.6638;250.2248;75.6551;-14.8933;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3912;2021-10-04 19:13:28:338
0.566284;-9.43158;2.315735;0.628089;-9.500788;2.347535;-0.058758;0.023121;-0.020412;0.006088;-0.056519;-0.020813;2.0;20.7336;37.941;-25.6638;250.2248;75.6551;-14.8933;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3917;2021-10-04 19:13:28:343
0.566284;-9.43158;2.315735;0.628089;-9.500788;2.347535;-0.058758;0.023121;-0.020412;0.006088;-0.056519;-0.020813;2.0;20.7336;37.941;-25.6638;250.2248;75.6551;-14.8933;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3922;2021-10-04 19:13:28:348
0.575867;-9.429184;2.33728;0.631583;-9.500474;2.34787;-0.052596;0.021958;0.005801;0.006088;-0.057587;-0.018692;2.0;19.9753;38.2416;-24.4369;250.2248;75.6551;-14.8933;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3928;2021-10-04 19:13:28:354
0.575867;-9.429184;2.33728;0.631583;-9.500474;2.34787;-0.052596;0.021958;0.005801;0.006088;-0.057587;-0.018692;2.0;19.9753;38.2416;-24.4369;250.2248;75.6551;-14.8933;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3932;2021-10-04 19:13:28:358
0.575867;-9.429184;2.33728;0.631583;-9.500474;2.34787;-0.052596;0.021958;0.005801;0.006088;-0.057587;-0.018692;2.0;19.9753;38.2416;-24.4369;250.2248;75.6551;-14.8933;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3937;2021-10-04 19:13:28:363
0.575867;-9.429184;2.33728;0.633998;-9.500048;2.348944;-0.052559;0.030454;0.040816;0.006088;-0.059708;-0.016556;2.0;20.4376;39.7598;-26.3855;250.2906;75.6351;-15.1046;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3942;2021-10-04 19:13:28:368
0.578262;-9.421997;2.385162;0.633998;-9.500048;2.348944;-0.052559;0.030454;0.040816;0.006088;-0.059708;-0.016556;2.0;20.4376;39.7598;-26.3855;250.2906;75.6351;-15.1046;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3947;2021-10-04 19:13:28:373
0.578262;-9.421997;2.385162;0.633998;-9.500048;2.348944;-0.052559;0.030454;0.040816;0.007156;-0.054382;-0.014435;2.0;20.4376;39.7598;-26.3855;250.2906;75.6351;-15.1046;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3952;2021-10-04 19:13:28:378
0.578262;-9.421997;2.385162;0.633998;-9.500048;2.348944;-0.052559;0.030454;0.040816;0.007156;-0.054382;-0.014435;2.0;20.4376;39.7598;-26.3855;250.2906;75.6351;-15.1046;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3957;2021-10-04 19:13:28:383
0.578262;-9.43396;2.423477;0.637281;-9.498991;2.352324;-0.055805;0.017123;0.083017;0.007156;-0.054382;-0.014435;2.0;20.8939;39.1586;-25.3311;250.2906;75.6351;-15.1046;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3962;2021-10-04 19:13:28:388
0.578262;-9.43396;2.423477;0.637281;-9.498991;2.352324;-0.055805;0.017123;0.083017;0.007156;-0.052261;-0.016556;2.0;20.8939;39.1586;-25.3311;250.2906;75.6351;-15.1046;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3967;2021-10-04 19:13:28:393
0.578262;-9.43396;2.423477;0.637281;-9.498991;2.352324;-0.055805;0.017123;0.083017;0.007156;-0.052261;-0.016556;2.0;20.8939;39.1586;-25.3311;250.2906;75.6351;-15.1046;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3973;2021-10-04 19:13:28:399
0.561508;-9.443542;2.447418;0.639722;-9.497888;2.356113;-0.074996;0.00657;0.103157;0.009293;-0.051193;-0.017624;2.0;20.8939;39.1586;-25.3311;250.2906;75.6351;-15.1046;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3977;2021-10-04 19:13:28:403
0.561508;-9.443542;2.447418;0.639722;-9.497888;2.356113;-0.074996;0.00657;0.103157;0.009293;-0.051193;-0.017624;2.0;19.8242;38.8443;-26.1017;249.9767;75.5843;-15.1905;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3982;2021-10-04 19:13:28:408
0.561508;-9.443542;2.447418;0.639722;-9.497888;2.356113;-0.074996;0.00657;0.103157;0.009293;-0.051193;-0.017624;2.0;19.8242;38.8443;-26.1017;249.9767;75.5843;-15.1905;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3987;2021-10-04 19:13:28:413
0.527985;-9.436356;2.449814;0.641192;-9.49661;2.36086;-0.110002;0.012793;0.100753;0.014618;-0.043732;-0.01976;2.0;19.8242;38.8443;-26.1017;249.9767;75.5843;-15.1905;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3993;2021-10-04 19:13:28:419
0.527985;-9.436356;2.449814;0.641192;-9.49661;2.36086;-0.110002;0.012793;0.100753;0.014618;-0.043732;-0.01976;2.0;19.8242;38.8443;-26.1017;249.9767;75.5843;-15.1905;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;3997;2021-10-04 19:13:28:423
0.527985;-9.436356;2.449814;0.641192;-9.49661;2.36086;-0.110002;0.012793;0.100753;0.021011;-0.039474;-0.020813;2.0;20.4376;39.4577;-25.6287;249.9767;75.5843;-15.1905;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;4003;2021-10-04 19:13:28:429
0.527985;-9.436356;2.449814;0.641192;-9.49661;2.36086;-0.110002;0.012793;0.100753;0.021011;-0.039474;-0.020813;2.0;20.4376;39.4577;-25.6287;249.9767;75.5843;-15.1905;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;4007;2021-10-04 19:13:28:433
0.518402;-9.424393;2.440231;0.642009;-9.495082;2.36678;-0.120398;0.023237;0.085279;0.021011;-0.039474;-0.020813;2.0;20.4376;39.4577;-25.6287;249.9767;75.5843;-15.1905;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;4012;2021-10-04 19:13:28:438
0.518402;-9.424393;2.440231;0.642009;-9.495082;2.36678;-0.120398;0.023237;0.085279;0.025269;-0.032013;-0.024017;2.0;20.4376;39.4577;-25.6287;249.9767;75.5843;-15.1905;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;4017;2021-10-04 19:13:28:443
0.518402;-9.424393;2.440231;0.642009;-9.495082;2.36678;-0.120398;0.023237;0.085279;0.025269;-0.032013;-0.024017;2.0;20.4361;39.003;-24.8779;251.7178;75.5186;-15.1768;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;4022;2021-10-04 19:13:28:448
0.492065;-9.419601;2.406708;0.642392;-9.493594;2.37263;-0.147072;0.025891;0.0461;0.028458;-0.023499;-0.026154;2.0;20.4361;39.003;-24.8779;251.7178;75.5186;-15.1768;0.0;16.24619;49.050346;38.218014;236.017;NaN;0.0;31.122583;;12 / 21;4027;2021-10-04 19:13:28:453
