АКСЕЛЕРОМЕТР X (m/s²);АКСЕЛЕРОМЕТР Y (m/s²);АКСЕЛЕРОМЕТР Z (m/s²);ТЯЖЕСТЬ X (m/s²);ТЯЖЕСТЬ Y (m/s²);ТЯЖЕСТЬ Z (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ X (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ Y (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ Z (m/s²);ГИРОСКОП X (rad/s);ГИРОСКОП Y (rad/s);ГИРОСКОП Z (rad/s);ОСВЕЩЕНИЕ (lux);МАГНИТНОЕ ПОЛЕ X (μT);МАГНИТНОЕ ПОЛЕ Y (μT);МАГНИТНОЕ ПОЛЕ Z (μT);ОРИЕНТАЦИЯ Z (azimuth °);ОРИЕНТАЦИЯ X (pitch °);ОРИЕНТАЦИЯ Y (roll °);ПРИБЛИЖЕНИЕ (i);УРОВЕНЬ ЗВУКА (dB);МЕСТОПОЛОЖЕНИЕ Широта : ;МЕСТОПОЛОЖЕНИЕ Долгота : ;МЕСТОПОЛОЖЕНИЕ Высота над ур. моря ( m);МЕСТОПОЛОЖЕНИЕ Высота над ур. моря-google ( m);МЕСТОПОЛОЖЕНИЕ Скорость ( км/ч);МЕСТОПОЛОЖЕНИЕ Погрешность ( m);МЕСТОПОЛОЖЕНИЕ ОРИЕНТАЦИЯ (°);доступных спутников;Время он начала в мс. ;YYYY-MO-DD HH-MI-SS_SSS
-6.209305;-7.576065;0.017303;-6.114737;-7.666802;0.023295;-0.125614;0.053359;-0.005519;7.63E-4;-0.01178;-0.001648;0.0;21.7514;25.206;-11.3815;98.5635;51.4253;89.7817;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17066;2021-10-04 19:14:53:336
-6.206909;-7.585647;0.017303;-6.114737;-7.666802;0.023295;-0.120369;0.042659;-0.006473;7.63E-4;-0.01178;-0.001648;0.0;21.7514;25.206;-11.3815;98.5635;51.4253;89.7817;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17071;2021-10-04 19:14:53:341
-6.206909;-7.585647;0.017303;-6.116971;-7.665015;0.024153;-0.120369;0.042659;-0.006473;7.63E-4;-0.01178;-0.001648;0.0;21.7514;25.206;-11.3815;98.5635;51.4253;89.7817;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17076;2021-10-04 19:14:53:346
-6.209305;-7.592819;5.34E-4;-6.116971;-7.665015;0.024153;-0.119992;0.03455;-0.023775;0.003967;-0.007523;-0.001648;0.0;21.7514;25.206;-11.3815;98.5635;51.4253;89.7817;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17081;2021-10-04 19:14:53:351
-6.209305;-7.592819;5.34E-4;-6.119122;-7.663298;0.024488;-0.119992;0.03455;-0.023775;0.003967;-0.007523;-0.001648;0.0;21.5927;23.9883;-11.2564;98.5635;51.4253;89.7817;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17087;2021-10-04 19:14:53:357
-6.209305;-7.592819;5.34E-4;-6.119122;-7.663298;0.024488;-0.119992;0.03455;-0.023775;0.00502;-0.001129;-5.8E-4;0.0;21.5927;23.9883;-11.2564;98.5635;51.4253;89.7817;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17091;2021-10-04 19:14:53:361
-6.209305;-7.600006;-0.009033;-6.119122;-7.663298;0.024488;-0.117018;0.026778;-0.033299;0.00502;-0.001129;-5.8E-4;0.0;21.5927;23.9883;-11.2564;98.5635;51.4253;89.7817;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17096;2021-10-04 19:14:53:366
-6.209305;-7.600006;-0.009033;-6.119122;-7.663298;0.024488;-0.117018;0.026778;-0.033299;0.00502;-0.001129;-5.8E-4;0.0;21.5927;23.9883;-11.2564;98.5635;51.4253;89.7817;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17101;2021-10-04 19:14:53:371
-6.187744;-7.607193;-0.025803;-6.121961;-7.661031;0.023909;-0.092654;0.018912;-0.049274;0.006088;0.003143;0.002609;0.0;21.5927;23.9883;-11.2564;98.5635;51.4253;89.7817;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17106;2021-10-04 19:14:53:376
-6.187744;-7.607193;-0.025803;-6.121961;-7.661031;0.023909;-0.092654;0.018912;-0.049274;0.006088;0.003143;0.002609;0.0;21.8994;24.2966;-10.4874;102.7013;51.3713;89.7762;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17111;2021-10-04 19:14:53:381
-6.187744;-7.607193;-0.025803;-6.123846;-7.659528;0.022837;-0.092654;0.018912;-0.049274;0.006088;0.005264;0.003677;0.0;21.8994;24.2966;-10.4874;102.7013;51.3713;89.7762;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17116;2021-10-04 19:14:53:386
-6.156631;-7.607193;-0.03537;-6.123846;-7.659528;0.022837;-0.059317;0.018139;-0.057685;0.006088;0.005264;0.003677;0.0;21.8994;24.2966;-10.4874;102.7013;51.3713;89.7762;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17121;2021-10-04 19:14:53:391
-6.156631;-7.607193;-0.03537;-6.125332;-7.658344;0.02164;-0.059317;0.018139;-0.057685;0.008224;0.005264;0.003677;0.0;21.8994;24.2966;-10.4874;102.7013;51.3713;89.7762;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17126;2021-10-04 19:14:53:396
-6.156631;-7.607193;-0.028183;-6.125332;-7.658344;0.02164;-0.057443;0.017346;-0.049378;0.008224;0.005264;0.003677;0.0;22.966;24.4553;-11.8546;102.7013;51.3713;89.7762;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17131;2021-10-04 19:14:53:401
-6.156631;-7.607193;-0.028183;-6.125332;-7.658344;0.02164;-0.057443;0.017346;-0.049378;0.008224;0.005264;0.004745;0.0;22.966;24.4553;-11.8546;102.7013;51.3713;89.7762;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17136;2021-10-04 19:14:53:406
-6.156631;-7.607193;-0.028183;-6.126834;-7.657144;0.020778;-0.057443;0.017346;-0.049378;0.008224;0.005264;0.004745;0.0;22.966;24.4553;-11.8546;102.7013;51.3713;89.7762;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17141;2021-10-04 19:14:53:411
-6.156631;-7.616775;-0.009033;-6.126834;-7.657144;0.020778;-0.055596;0.007247;-0.029584;0.009293;0.01059;0.005814;0.0;22.966;24.4553;-11.8546;102.7013;51.3713;89.7762;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17146;2021-10-04 19:14:53:416
-6.156631;-7.616775;-0.009033;-6.128115;-7.65612;0.020514;-0.055596;0.007247;-0.029584;0.009293;0.01059;0.005814;0.0;23.2742;24.9146;-11.3861;102.2356;51.3349;89.8057;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17151;2021-10-04 19:14:53:421
-6.156631;-7.616775;-0.009033;-6.128115;-7.65612;0.020514;-0.055596;0.007247;-0.029584;0.009293;0.01059;0.005814;0.0;23.2742;24.9146;-11.3861;102.2356;51.3349;89.8057;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17156;2021-10-04 19:14:53:426
-6.135086;-7.611984;0.010117;-6.128115;-7.65612;0.020514;-0.032129;0.011184;-0.01013;0.011414;0.015915;0.003677;0.0;23.2742;24.9146;-11.3861;102.2356;51.3349;89.8057;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17161;2021-10-04 19:14:53:431
-6.135086;-7.611984;0.010117;-6.129149;-7.655293;0.0203;-0.032129;0.011184;-0.01013;0.011414;0.015915;0.003677;0.0;23.2742;24.9146;-11.3861;102.2356;51.3349;89.8057;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17166;2021-10-04 19:14:53:436
-6.118316;-7.616775;0.017303;-6.129149;-7.655293;0.0203;-0.014422;0.005785;-0.00282;0.015686;0.018051;0.004745;0.0;20.8359;25.0443;-11.9949;102.2356;51.3349;89.8057;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17170;2021-10-04 19:14:53:440
-6.118316;-7.616775;0.017303;-6.130023;-7.654592;0.02019;-0.014422;0.005785;-0.00282;0.015686;0.018051;0.004745;0.0;20.8359;25.0443;-11.9949;102.2356;51.3349;89.8057;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17176;2021-10-04 19:14:53:446
-6.118316;-7.616775;0.017303;-6.130023;-7.654592;0.02019;-0.014422;0.005785;-0.00282;0.014618;0.013794;0.005814;0.0;20.8359;25.0443;-11.9949;102.2356;51.3349;89.8057;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17181;2021-10-04 19:14:53:451
-6.108749;-7.631134;0.022095;-6.130023;-7.654592;0.02019;-0.004042;-0.008988;0.001857;0.014618;0.013794;0.005814;0.0;20.8359;25.0443;-11.9949;102.2356;51.3349;89.8057;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17186;2021-10-04 19:14:53:456
-6.108749;-7.631134;0.022095;-6.130643;-7.654095;0.020489;-0.004042;-0.008988;0.001857;0.015686;0.011658;0.005814;0.0;23.2773;25.2213;-9.8541;103.3159;51.3064;89.8085;0.0;33.92398;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17191;2021-10-04 19:14:53:461
-6.120712;-7.621551;0.02449;-6.130643;-7.654095;0.020489;-0.015232;2.48E-4;0.003631;0.015686;0.011658;0.005814;0.0;23.2773;25.2213;-9.8541;103.3159;51.3064;89.8085;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17197;2021-10-04 19:14:53:467
-6.120712;-7.621551;0.02449;-6.131197;-7.653651;0.021154;-0.015232;2.48E-4;0.003631;0.014618;0.007401;0.004745;0.0;23.2773;25.2213;-9.8541;103.3159;51.3064;89.8085;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17201;2021-10-04 19:14:53:471
-6.120712;-7.650284;0.017303;-6.131197;-7.653651;0.021154;-0.015232;2.48E-4;0.003631;0.014618;0.007401;0.004745;0.0;23.2773;25.2213;-9.8541;103.3159;51.3064;89.8085;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17206;2021-10-04 19:14:53:476
-6.11113;-7.650284;0.017303;-6.131438;-7.653455;0.021816;-0.004994;-0.028287;-0.004178;0.014618;0.007401;0.004745;0.0;22.3648;25.8209;-10.1471;103.3159;51.3064;89.8085;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17211;2021-10-04 19:14:53:481
-6.11113;-7.650284;0.017303;-6.131438;-7.653455;0.021816;-0.004994;-0.028287;-0.004178;0.012482;0.006332;0.005814;0.0;22.3648;25.8209;-10.1471;103.3159;51.3064;89.8085;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17216;2021-10-04 19:14:53:486
-6.123108;-7.662262;0.017303;-6.131438;-7.653455;0.021816;-0.004994;-0.028287;-0.004178;0.012482;0.006332;0.005814;0.0;22.3648;25.8209;-10.1471;103.3159;51.3064;89.8085;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17221;2021-10-04 19:14:53:491
-6.123108;-7.662262;0.017303;-6.131667;-7.65327;0.022345;-0.006339;-0.039548;-0.009743;0.012482;0.006332;0.005814;0.0;22.3648;25.8209;-10.1471;103.3159;51.3064;89.8085;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17226;2021-10-04 19:14:53:496
-6.123108;-7.662262;0.017303;-6.131667;-7.65327;0.022345;-0.006339;-0.039548;-0.009743;0.011414;0.003143;0.005814;0.0;22.5082;24.1486;-11.4044;105.2423;51.2987;89.7912;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17231;2021-10-04 19:14:53:501
-6.108749;-7.633529;0.00293;-6.13197;-7.653026;0.022616;-8.34E-4;-0.010524;-0.019597;0.011414;0.003143;0.005814;0.0;22.5082;24.1486;-11.4044;105.2423;51.2987;89.7912;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17236;2021-10-04 19:14:53:506
-6.108749;-7.633529;0.00293;-6.13197;-7.653026;0.022616;-8.34E-4;-0.010524;-0.019597;0.010361;0.002075;0.005814;0.0;22.5082;24.1486;-11.4044;105.2423;51.2987;89.7912;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17241;2021-10-04 19:14:53:511
-6.108749;-7.633529;0.00293;-6.13197;-7.653026;0.022616;-8.34E-4;-0.010524;-0.019597;0.010361;0.002075;0.005814;0.0;22.5082;24.1486;-11.4044;105.2423;51.2987;89.7912;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17247;2021-10-04 19:14:53:517
-6.108749;-7.633529;0.00293;-6.13197;-7.653026;0.022616;-8.34E-4;-0.010524;-0.019597;0.010361;0.002075;0.005814;0.0;23.8846;24.7696;-10.17;105.2423;51.2987;89.7912;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17251;2021-10-04 19:14:53:521
-6.096771;-7.616775;-0.006638;-6.132718;-7.652425;0.023253;0.011706;0.005401;-0.029798;0.012482;-0.00325;0.005814;0.0;23.8846;24.7696;-10.17;105.2423;51.2987;89.7912;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17256;2021-10-04 19:14:53:526
-6.096771;-7.616775;-0.006638;-6.132718;-7.652425;0.023253;0.011706;0.005401;-0.029798;0.012482;-0.00325;0.005814;0.0;23.8846;24.7696;-10.17;105.2423;51.2987;89.7912;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17261;2021-10-04 19:14:53:531
-6.118316;-7.638321;0.010117;-6.133159;-7.652067;0.024431;-0.009282;-0.016352;-0.014218;0.014618;-0.005386;0.005814;0.0;23.8846;24.7696;-10.17;105.2423;51.2875;89.7718;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17266;2021-10-04 19:14:53:536
-6.118316;-7.638321;0.010117;-6.133159;-7.652067;0.024431;-0.009282;-0.016352;-0.014218;0.014618;-0.005386;0.005814;0.0;21.5988;25.0549;-10.1654;98.9556;51.2875;89.7718;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17270;2021-10-04 19:14:53:540
-6.118316;-7.638321;0.010117;-6.133159;-7.652067;0.024431;-0.009282;-0.016352;-0.014218;0.015686;-0.00325;0.004745;0.0;21.5988;25.0549;-10.1654;98.9556;51.2875;89.7718;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17276;2021-10-04 19:14:53:546
-6.125503;-7.655075;0.026871;-6.133738;-7.651596;0.026739;-0.01509;-0.032576;2.33E-4;0.015686;-0.00325;0.004745;0.0;21.5988;25.0549;-10.1654;98.9556;51.2875;89.7718;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17281;2021-10-04 19:14:53:551
-6.125503;-7.655075;0.026871;-6.133738;-7.651596;0.026739;-0.01509;-0.032576;2.33E-4;0.015686;-0.00325;0.004745;0.0;21.5988;25.0549;-10.1654;98.9556;51.2875;89.7718;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17285;2021-10-04 19:14:53:555
-6.125503;-7.655075;0.026871;-6.133738;-7.651596;0.026739;-0.01509;-0.032576;2.33E-4;0.018875;0.004196;0.004745;0.0;20.9824;23.6801;-11.1114;98.9556;51.2875;89.7718;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17292;2021-10-04 19:14:53:562
-6.125503;-7.65747;0.012512;-6.134028;-7.651359;0.027955;-0.014268;-0.034543;-0.015339;0.018875;0.004196;0.004745;0.0;20.9824;23.6801;-11.1114;98.9556;51.2875;89.7718;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17296;2021-10-04 19:14:53:566
-6.125503;-7.65747;0.012512;-6.134028;-7.651359;0.027955;-0.014268;-0.034543;-0.015339;0.021011;0.007401;0.004745;0.0;20.9824;23.6801;-11.1114;98.9556;51.2875;89.7718;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17308;2021-10-04 19:14:53:578
-6.125503;-7.65747;0.012512;-6.134028;-7.651359;0.027955;-0.014268;-0.034543;-0.015339;0.021011;0.007401;0.004745;0.0;20.9824;23.6801;-11.1114;98.9556;51.2875;89.7718;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17309;2021-10-04 19:14:53:579
-6.123108;-7.650284;-0.018616;-6.134171;-7.651243;0.028276;-0.008989;-0.031831;-0.046789;0.021011;0.007401;0.004745;0.0;22.2076;25.209;-11.8378;97.515;51.2798;89.7359;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17311;2021-10-04 19:14:53:581
-6.123108;-7.650284;-0.018616;-6.134171;-7.651243;0.028276;-0.008989;-0.031831;-0.046789;0.018875;0.009521;0.005814;0.0;22.2076;25.209;-11.8378;97.515;51.2798;89.7359;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17316;2021-10-04 19:14:53:586
-6.123108;-7.650284;-0.018616;-6.134171;-7.651243;0.028276;-0.008989;-0.031831;-0.046789;0.018875;0.009521;0.005814;0.0;22.2076;25.209;-11.8378;97.515;51.2798;89.7359;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17321;2021-10-04 19:14:53:591
-6.142257;-7.611984;-0.042557;-6.1352;-7.650421;0.027476;-0.029158;0.006087;-0.074725;0.017807;0.009521;0.004745;0.0;21.4386;23.6816;-11.8729;97.515;51.2798;89.7359;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17327;2021-10-04 19:14:53:597
-6.142257;-7.611984;-0.042557;-6.1352;-7.650421;0.027476;-0.029158;0.006087;-0.074725;0.017807;0.009521;0.004745;0.0;21.4386;23.6816;-11.8729;97.515;51.2798;89.7359;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17330;2021-10-04 19:14:53:600
-6.142257;-7.611984;-0.042557;-6.1352;-7.650421;0.027476;-0.029158;0.006087;-0.074725;0.017807;0.009521;0.004745;0.0;21.4386;23.6816;-11.8729;97.515;51.2798;89.7359;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17336;2021-10-04 19:14:53:606
-6.161422;-7.623947;-0.037766;-6.136752;-7.64918;0.026381;-0.041662;0.002873;-0.056866;0.015686;0.01059;0.004745;0.0;21.4386;23.6816;-11.8729;97.515;51.2798;89.7359;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17341;2021-10-04 19:14:53:611
-6.161422;-7.623947;-0.037766;-6.136752;-7.64918;0.026381;-0.041662;0.002873;-0.056866;0.015686;0.01059;0.004745;0.0;20.8328;24.2874;-10.9451;97.3023;51.2605;89.7537;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17346;2021-10-04 19:14:53:616
-6.161422;-7.623947;-0.037766;-6.136752;-7.64918;0.026381;-0.041662;0.002873;-0.056866;0.014618;0.009521;0.003677;0.0;20.8328;24.2874;-10.9451;97.3023;51.2605;89.7537;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17351;2021-10-04 19:14:53:621
-6.13269;-7.611984;-0.028183;-6.137954;-7.648221;0.025104;-0.016237;0.009447;-0.053199;0.014618;0.009521;0.003677;0.0;20.8328;24.2874;-10.9451;97.3023;51.2605;89.7537;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17356;2021-10-04 19:14:53:626
-6.13269;-7.611984;-0.028183;-6.137954;-7.648221;0.025104;-0.016237;0.009447;-0.053199;0.014618;0.009521;0.003677;0.0;20.8328;24.2874;-10.9451;97.3023;51.2605;89.7537;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17361;2021-10-04 19:14:53:631
-6.113525;-7.611984;-0.021011;-6.137954;-7.648221;0.025104;-0.016237;0.009447;-0.053199;0.01355;0.006332;0.003677;0.0;20.8328;24.2874;-10.9451;97.3023;51.2605;89.7537;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17366;2021-10-04 19:14:53:636
-6.113525;-7.611984;-0.021011;-6.138618;-7.647688;0.024845;-0.001405;0.008661;-0.038581;0.01355;0.006332;0.003677;0.0;23.5748;24.0051;-11.2549;97.3023;51.2605;89.7537;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17371;2021-10-04 19:14:53:641
-6.113525;-7.611984;-0.021011;-6.138618;-7.647688;0.024845;-0.001405;0.008661;-0.038581;0.014618;-0.00325;0.002609;0.0;23.5748;24.0051;-11.2549;97.3023;51.2605;89.7537;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17377;2021-10-04 19:14:53:647
-6.125503;-7.638321;-0.004242;-6.138663;-7.647648;0.026054;0.001269;-0.031784;-0.027809;0.014618;-0.00325;0.002609;0.0;23.5748;24.0051;-11.2549;97.3023;51.2605;89.7537;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17382;2021-10-04 19:14:53:652
-6.125503;-7.638321;-0.004242;-6.138663;-7.647648;0.026054;0.001269;-0.031784;-0.027809;0.014618;-0.014969;0.001556;0.0;23.5748;24.0051;-11.2549;97.3023;51.2605;89.7537;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17386;2021-10-04 19:14:53:656
-6.125503;-7.638321;-0.004242;-6.138663;-7.647648;0.026054;0.001269;-0.031784;-0.027809;0.014618;-0.014969;0.001556;0.0;24.3317;22.7997;-9.7565;113.733;51.2462;89.7568;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17391;2021-10-04 19:14:53:661
-6.103958;-7.671829;0.012512;-6.138148;-7.648054;0.028419;0.013132;-0.050013;-0.015809;0.014618;-0.014969;0.001556;0.0;24.3317;22.7997;-9.7565;113.733;51.2462;89.7568;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17395;2021-10-04 19:14:53:665
-6.103958;-7.671829;0.012512;-6.138148;-7.648054;0.028419;0.013132;-0.050013;-0.015809;0.015686;-0.02243;0.002609;0.0;24.3317;22.7997;-9.7565;113.733;51.2462;89.7568;0.0;29.23633;49.050327;38.21803;230.7237;NaN;0.0;93.367744;;3 / 32;17401;2021-10-04 19:14:53:671
-6.103958;-7.671829;0.012512;-6.138148;-7.648054;0.028419;0.013132;-0.050013;-0.015809;0.015686;-0.02243;0.002609;0.0;24.3317;22.7997;-9.7565;113.733;51.2462;89.7568;0.0;29.23633;49.05034;38.21803;230.8074;NaN;4.644;65.703224;0.0;3 / 32;17407;2021-10-04 19:14:53:677
-6.099167;-7.686203;0.02449;-6.137445;-7.648606;0.031224;0.017742;-0.06319;-0.006629;0.01355;-0.021362;0.002609;0.0;20.9854;24.44;-11.3998;113.733;51.2462;89.7568;0.0;29.23633;49.05034;38.21803;230.8074;NaN;4.644;65.703224;0.0;3 / 32;17411;2021-10-04 19:14:53:681
-6.099167;-7.686203;0.02449;-6.137445;-7.648606;0.031224;0.017742;-0.06319;-0.006629;0.01355;-0.021362;0.002609;0.0;20.9854;24.44;-11.3998;113.733;51.2462;89.7568;0.0;29.23633;49.05034;38.21803;230.8074;NaN;4.644;65.703224;0.0;3 / 32;17415;2021-10-04 19:14:53:685
-6.099167;-7.686203;0.02449;-6.137445;-7.648606;0.031224;0.017742;-0.06319;-0.006629;0.006088;-0.019241;0.004745;0.0;20.9854;24.44;-11.3998;113.733;51.2462;89.7568;0.0;29.23633;49.05034;38.21803;230.8074;NaN;4.644;65.703224;0.0;3 / 32;17421;2021-10-04 19:14:53:691
-6.080017;-7.69577;0.005325;-6.136224;-7.649576;0.033724;0.036467;-0.070804;-0.02829;0.006088;-0.019241;0.004745;0.0;20.9854;24.44;-11.3998;113.733;51.2462;89.7568;0.0;29.23633;49.05034;38.21803;230.8074;NaN;4.644;65.703224;0.0;3 / 32;17426;2021-10-04 19:14:53:696
-6.080017;-7.69577;0.005325;-6.136224;-7.649576;0.033724;0.036467;-0.070804;-0.02829;7.63E-4;-0.019241;0.003677;0.0;21.5973;24.7498;-10.9344;98.1837;51.2642;89.6851;0.0;29.23633;49.05034;38.21803;230.8074;NaN;4.644;65.703224;0.0;3 / 32;17431;2021-10-04 19:14:53:701
-6.089584;-7.690994;0.007721;-6.135261;-7.650345;0.034419;0.026483;-0.064582;-0.02659;7.63E-4;-0.019241;0.003677;0.0;21.5973;24.7498;-10.9344;98.1837;51.2642;89.6851;0.0;29.23633;49.05034;38.21803;230.8074;NaN;4.644;65.703224;0.0;3 / 32;17436;2021-10-04 19:14:53:706
-6.089584;-7.690994;0.007721;-6.135261;-7.650345;0.034419;0.026483;-0.064582;-0.02659;7.63E-4;-0.019241;0.003677;0.0;21.5973;24.7498;-10.9344;98.1837;51.2642;89.6851;0.0;29.23633;49.05034;38.21803;230.8074;NaN;4.644;65.703224;0.0;3 / 32;17441;2021-10-04 19:14:53:711
-6.087188;-7.69339;0.026871;-6.134378;-7.651049;0.035391;0.026483;-0.064582;-0.02659;-0.002426;-0.021362;0.003677;0.0;21.5973;24.7498;-10.9344;98.1837;51.2642;89.6851;0.0;29.23633;49.05034;38.21803;230.8074;NaN;4.644;65.703224;0.0;3 / 32;17446;2021-10-04 19:14:53:716
-6.087188;-7.69339;0.026871;-6.134378;-7.651049;0.035391;0.028483;-0.065671;-0.008412;-0.002426;-0.021362;0.003677;0.0;22.8104;23.5428;-11.2656;98.1837;51.2642;89.6851;0.0;29.23633;49.05034;38.21803;230.8074;NaN;4.644;65.703224;0.0;3 / 32;17451;2021-10-04 19:14:53:721
-6.087188;-7.69339;0.026871;-6.134378;-7.651049;0.035391;0.028483;-0.065671;-0.008412;-0.001358;-0.021362;0.005814;0.0;22.8104;23.5428;-11.2656;98.1837;51.2642;89.6851;0.0;29.23633;49.05034;38.21803;230.8074;NaN;4.644;65.703224;0.0;3 / 32;17456;2021-10-04 19:14:53:726
-6.123108;-7.679016;0.06279;-6.134078;-7.651279;0.037362;-0.007089;-0.050262;0.025538;-0.001358;-0.021362;0.005814;0.0;22.8104;23.5428;-11.2656;98.1837;51.2642;89.6851;0.0;29.23633;49.05034;38.21803;230.8074;NaN;4.644;65.703224;0.0;3 / 32;17461;2021-10-04 19:14:53:731
