АКСЕЛЕРОМЕТР X (m/s²);АКСЕЛЕРОМЕТР Y (m/s²);АКСЕЛЕРОМЕТР Z (m/s²);ТЯЖЕСТЬ X (m/s²);ТЯЖЕСТЬ Y (m/s²);ТЯЖЕСТЬ Z (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ X (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ Y (m/s²);ЛИНЕЙНОЕ УСКОРЕНИЕ Z (m/s²);ГИРОСКОП X (rad/s);ГИРОСКОП Y (rad/s);ГИРОСКОП Z (rad/s);ОСВЕЩЕНИЕ (lux);МАГНИТНОЕ ПОЛЕ X (μT);МАГНИТНОЕ ПОЛЕ Y (μT);МАГНИТНОЕ ПОЛЕ Z (μT);ОРИЕНТАЦИЯ Z (azimuth °);ОРИЕНТАЦИЯ X (pitch °);ОРИЕНТАЦИЯ Y (roll °);ПРИБЛИЖЕНИЕ (i);УРОВЕНЬ ЗВУКА (dB);МЕСТОПОЛОЖЕНИЕ Широта : ;МЕСТОПОЛОЖЕНИЕ Долгота : ;МЕСТОПОЛОЖЕНИЕ Высота над ур. моря ( m);МЕСТОПОЛОЖЕНИЕ Высота над ур. моря-google ( m);МЕСТОПОЛОЖЕНИЕ Скорость ( км/ч);МЕСТОПОЛОЖЕНИЕ Погрешность ( m);МЕСТОПОЛОЖЕНИЕ ОРИЕНТАЦИЯ (°);доступных спутников;Время он начала в мс. ;YYYY-MO-DD HH-MI-SS_SSS
-0.149582;0.4086;9.687485;-0.330398;0.411813;9.792427;0.177453;9.79E-4;-0.005249;-0.029999;0.005402;-0.023712;30.0;-13.504;-9.0454;-45.668;114.4934;-2.4067;1.9324;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;26940;2021-10-04 11:13:33:667
-0.161545;0.413391;9.795227;-0.325748;0.407192;9.792777;0.16094;0.010278;0.100537;-0.025742;0.008606;-0.036484;30.0;-13.1882;-6.9138;-45.3156;114.4934;-2.4067;1.9324;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;26945;2021-10-04 11:13:33:672
-0.161545;0.413391;9.795227;-0.325748;0.407192;9.792777;0.16094;0.010278;0.100537;-0.025742;0.008606;-0.036484;30.0;-13.1882;-6.9138;-45.3156;114.4934;-2.4067;1.9324;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;26950;2021-10-04 11:13:33:677
-0.161545;0.413391;9.795227;-0.325748;0.407192;9.792777;0.16094;0.010278;0.100537;-0.005508;0.012863;-0.048203;30.0;-13.1882;-6.9138;-45.3156;114.4934;-2.4067;1.9324;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;26955;2021-10-04 11:13:33:682
-0.271683;0.446899;9.890991;-0.324522;0.40627;9.792855;0.049772;0.044469;0.190687;-0.005508;0.012863;-0.048203;30.0;-13.1882;-6.9138;-45.3156;114.4934;-2.4067;1.9324;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;26960;2021-10-04 11:13:33:687
-0.271683;0.446899;9.890991;-0.324522;0.40627;9.792855;0.049772;0.044469;0.190687;0.008347;0.011795;-0.045013;30.0;-13.0386;-7.9712;-43.2037;113.3723;-2.3743;1.898;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;26965;2021-10-04 11:13:33:692
-0.271683;0.446899;9.890991;-0.324522;0.40627;9.792855;0.049772;0.044469;0.190687;0.008347;0.011795;-0.045013;30.0;-13.0386;-7.9712;-43.2037;113.3723;-2.3743;1.898;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;26970;2021-10-04 11:13:33:697
-0.405762;0.485214;9.845505;-0.326649;0.410731;9.792598;-0.082002;0.078116;0.139524;0.025391;-0.002045;-0.035416;30.0;-13.0386;-7.9712;-43.2037;113.3723;-2.3743;1.898;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;26978;2021-10-04 11:13:33:705
-0.405762;0.485214;9.845505;-0.326649;0.410731;9.792598;-0.082002;0.078116;0.139524;0.025391;-0.002045;-0.035416;30.0;-13.0386;-7.9712;-43.2037;113.3723;-2.3743;1.898;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;26980;2021-10-04 11:13:33:707
-0.405762;0.485214;9.845505;-0.326649;0.410731;9.792598;-0.082002;0.078116;0.139524;0.025391;-0.002045;-0.035416;30.0;-14.2654;-8.7479;-45.9671;113.3723;-2.3743;1.898;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;26984;2021-10-04 11:13:33:711
-0.405762;0.485214;9.845505;-0.326649;0.410731;9.792598;-0.082002;0.078116;0.139524;0.025391;-0.002045;-0.035416;30.0;-14.2654;-8.7479;-45.9671;113.3723;-2.3743;1.898;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;26990;2021-10-04 11:13:33:717
-0.496735;0.525909;9.72818;-0.329183;0.41885;9.79217;-0.170383;0.110661;0.020227;0.030716;-0.021225;-0.011993;30.0;-14.2654;-8.7479;-45.9671;113.3723;-2.3743;1.898;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;26997;2021-10-04 11:13:33:724
-0.496735;0.525909;9.72818;-0.329183;0.41885;9.79217;-0.170383;0.110661;0.020227;0.030716;-0.021225;-0.011993;30.0;-14.2654;-8.7479;-45.9671;113.3723;-2.3743;1.898;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27002;2021-10-04 11:13:33:729
-0.496735;0.525909;9.72818;-0.329183;0.41885;9.79217;-0.170383;0.110661;0.020227;0.030716;-0.021225;-0.011993;30.0;-14.2654;-8.7479;-45.9671;113.3723;-2.3743;1.898;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27005;2021-10-04 11:13:33:732
-0.463211;0.475632;9.644379;-0.330102;0.424794;9.791883;-0.135982;0.054536;-0.062275;0.011536;-0.030807;0.021042;30.0;-12.2803;-8.2718;-44.4305;114.3729;-2.4827;1.9308;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27012;2021-10-04 11:13:33:739
-0.463211;0.475632;9.644379;-0.330102;0.424794;9.791883;-0.135982;0.054536;-0.062275;0.011536;-0.030807;0.021042;30.0;-12.2803;-8.2718;-44.4305;114.3729;-2.4827;1.9308;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27014;2021-10-04 11:13:33:741
-0.463211;0.475632;9.644379;-0.330102;0.424794;9.791883;-0.135982;0.054536;-0.062275;-0.008698;-0.025482;0.034882;30.0;-12.2803;-8.2718;-44.4305;114.3729;-2.4827;1.9308;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27020;2021-10-04 11:13:33:747
-0.463211;0.475632;9.644379;-0.330102;0.424794;9.791883;-0.135982;0.054536;-0.062275;-0.008698;-0.025482;0.034882;30.0;-12.2803;-8.2718;-44.4305;114.3729;-2.4827;1.9308;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27024;2021-10-04 11:13:33:751
-0.319565;0.422958;9.704239;-0.326364;0.425271;9.791987;0.003917;0.001443;-0.00128;-0.008698;-0.025482;0.034882;30.0;-12.886;-7.6675;-43.5028;114.3729;-2.4827;1.9308;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27030;2021-10-04 11:13:33:757
-0.319565;0.422958;9.704239;-0.326364;0.425271;9.791987;0.003917;0.001443;-0.00128;-0.010834;-0.024414;0.019974;30.0;-12.886;-7.6675;-43.5028;114.3729;-2.4827;1.9308;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27035;2021-10-04 11:13:33:762
-0.319565;0.422958;9.704239;-0.326364;0.425271;9.791987;0.003917;0.001443;-0.00128;-0.010834;-0.024414;0.019974;30.0;-12.886;-7.6675;-43.5028;114.3729;-2.4827;1.9308;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27040;2021-10-04 11:13:33:767
-0.259705;0.387054;9.78804;-0.320572;0.423197;9.792269;0.058087;-0.032472;0.080693;-0.005508;-0.024414;0.00293;30.0;-12.7319;-7.2128;-44.8639;109.3184;-2.4733;1.875;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27047;2021-10-04 11:13:33:774
-0.259705;0.387054;9.78804;-0.320572;0.423197;9.792269;0.058087;-0.032472;0.080693;-0.005508;-0.024414;0.00293;30.0;-12.7319;-7.2128;-44.8639;109.3184;-2.4733;1.875;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27050;2021-10-04 11:13:33:777
-0.259705;0.387054;9.78804;-0.320572;0.423197;9.792269;0.058087;-0.032472;0.080693;-0.005508;-0.024414;0.00293;30.0;-12.7319;-7.2128;-44.8639;109.3184;-2.4733;1.875;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27055;2021-10-04 11:13:33:782
-0.283646;0.375076;9.82634;-0.317222;0.422632;9.792402;0.03091;-0.044003;0.116255;0.009415;-0.014832;-0.01944;30.0;-12.7319;-7.2128;-44.8639;109.3184;-2.4733;1.875;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27060;2021-10-04 11:13:33:787
-0.283646;0.375076;9.82634;-0.317222;0.422632;9.792402;0.03091;-0.044003;0.116255;0.009415;-0.014832;-0.01944;30.0;-12.7319;-7.2128;-44.8639;109.3184;-2.4733;1.875;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27064;2021-10-04 11:13:33:791
-0.336319;0.365494;9.785645;-0.316932;0.423966;9.792353;-0.021949;-0.055044;0.072476;0.026459;0.003281;-0.026901;30.0;-12.8906;-8.5815;-44.2856;109.3184;-2.4733;1.875;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27071;2021-10-04 11:13:33:798
-0.336319;0.365494;9.785645;-0.316932;0.423966;9.792353;-0.021949;-0.055044;0.072476;0.026459;0.003281;-0.026901;30.0;-12.8906;-8.5815;-44.2856;109.3184;-2.4733;1.875;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27074;2021-10-04 11:13:33:801
-0.336319;0.365494;9.785645;-0.316932;0.423966;9.792353;-0.021949;-0.055044;0.072476;0.026459;0.003281;-0.026901;30.0;-12.8906;-8.5815;-44.2856;109.3184;-2.4733;1.875;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27080;2021-10-04 11:13:33:807
-0.355469;0.410995;9.656357;-0.319616;0.426926;9.792138;-0.038451;-0.012459;-0.056169;0.022186;0.009674;-0.026901;30.0;-12.7365;-8.2748;-43.9728;112.9664;-2.4778;1.8537;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27085;2021-10-04 11:13:33:812
-0.355469;0.410995;9.656357;-0.319616;0.426926;9.792138;-0.038451;-0.012459;-0.056169;0.022186;0.009674;-0.026901;30.0;-12.7365;-8.2748;-43.9728;112.9664;-2.4778;1.8537;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27089;2021-10-04 11:13:33:816
-0.355469;0.410995;9.656357;-0.319616;0.426926;9.792138;-0.038451;-0.012459;-0.056169;0.022186;0.009674;-0.026901;30.0;-12.7365;-8.2748;-43.9728;112.9664;-2.4778;1.8537;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27094;2021-10-04 11:13:33:821
-0.393784;0.434937;9.620438;-0.322384;0.428766;9.791967;-0.074089;0.009747;-0.089853;0.009415;0.008606;-0.03009;30.0;-12.7365;-8.2748;-43.9728;112.9664;-2.4778;1.8537;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27100;2021-10-04 11:13:33:827
-0.393784;0.434937;9.620438;-0.322384;0.428766;9.791967;-0.074089;0.009747;-0.089853;0.009415;0.008606;-0.03009;30.0;-12.7365;-8.2748;-43.9728;112.9664;-2.4778;1.8537;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27105;2021-10-04 11:13:33:832
-0.43927;0.430145;9.646774;-0.326419;0.428778;9.791832;-0.115634;0.005022;-0.061591;-0.001236;0.010727;-0.032227;30.0;-13.5025;-8.7387;-44.899;112.9664;-2.4778;1.8537;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27110;2021-10-04 11:13:33:837
-0.43927;0.430145;9.646774;-0.326419;0.428778;9.791832;-0.115634;0.005022;-0.061591;-0.001236;0.010727;-0.032227;30.0;-13.5025;-8.7387;-44.899;112.9664;-2.4778;1.8537;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27115;2021-10-04 11:13:33:842
-0.43927;0.430145;9.646774;-0.326419;0.428778;9.791832;-0.115634;0.005022;-0.061591;-0.010834;0.012863;-0.029037;30.0;-13.5025;-8.7387;-44.899;112.9664;-2.4778;1.8537;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27120;2021-10-04 11:13:33:847
-0.482376;0.413391;9.730576;-0.331697;0.427364;9.791717;-0.153511;-0.010324;0.022446;-0.010834;0.012863;-0.029037;30.0;-12.2833;-9.0302;-43.6844;117.7472;-2.4977;1.9402;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27126;2021-10-04 11:13:33:853
-0.482376;0.413391;9.730576;-0.331697;0.427364;9.791717;-0.153511;-0.010324;0.022446;-0.003372;0.014999;-0.018372;30.0;-12.2833;-9.0302;-43.6844;117.7472;-2.4977;1.9402;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27130;2021-10-04 11:13:33:857
-0.482376;0.413391;9.730576;-0.331697;0.427364;9.791717;-0.153511;-0.010324;0.022446;-0.003372;0.014999;-0.018372;30.0;-12.2833;-9.0302;-43.6844;117.7472;-2.4977;1.9402;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27135;2021-10-04 11:13:33:862
-0.482376;0.413391;9.730576;-0.331697;0.427364;9.791717;-0.153511;-0.010324;0.022446;-0.003372;0.014999;-0.018372;30.0;-12.2833;-9.0302;-43.6844;117.7472;-2.4977;1.9402;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27139;2021-10-04 11:13:33:866
-0.520676;0.410995;9.819168;-0.340051;0.426728;9.791458;-0.183426;-0.012218;0.108357;0.007278;0.014999;-0.006668;30.0;-13.7985;-7.5226;-43.1946;117.7472;-2.4977;1.9402;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27148;2021-10-04 11:13:33:875
-0.520676;0.410995;9.819168;-0.340051;0.426728;9.791458;-0.183426;-0.012218;0.108357;0.007278;0.014999;-0.006668;30.0;-13.7985;-7.5226;-43.1946;117.7472;-2.4977;1.9402;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27149;2021-10-04 11:13:33:876
-0.520676;0.410995;9.819168;-0.340051;0.426728;9.791458;-0.183426;-0.012218;0.108357;0.007278;0.014999;-0.006668;30.0;-13.7985;-7.5226;-43.1946;117.7472;-2.4977;1.9402;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27156;2021-10-04 11:13:33:883
-0.489548;0.432541;9.795227;-0.347029;0.429861;9.791077;-0.145247;0.006059;0.081106;0.02858;0.005402;0.018906;30.0;-13.7985;-7.5226;-43.1946;117.7472;-2.4977;1.9402;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27163;2021-10-04 11:13:33:890
-0.489548;0.432541;9.795227;-0.347029;0.429861;9.791077;-0.145247;0.006059;0.081106;0.02858;0.005402;0.018906;30.0;-13.7985;-7.5226;-43.1946;117.7472;-2.4977;1.9402;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27164;2021-10-04 11:13:33:891
-0.489548;0.432541;9.795227;-0.347029;0.429861;9.791077;-0.145247;0.006059;0.081106;0.02858;0.005402;0.018906;30.0;-13.8077;-9.0454;-44.4489;114.4975;-2.5123;2.0299;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27170;2021-10-04 11:13:33:897
-0.489548;0.432541;9.795227;-0.347029;0.429861;9.791077;-0.145247;0.006059;0.081106;0.02858;0.005402;0.018906;30.0;-13.8077;-9.0454;-44.4489;114.4975;-2.5123;2.0299;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27175;2021-10-04 11:13:33:902
-0.388992;0.446899;9.668335;-0.349041;0.435189;9.79077;-0.042693;0.015129;-0.045527;0.027527;-0.009506;0.033813;30.0;-13.8077;-9.0454;-44.4489;114.4975;-2.5123;2.0299;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27180;2021-10-04 11:13:33:907
-0.388992;0.446899;9.668335;-0.349041;0.435189;9.79077;-0.042693;0.015129;-0.045527;0.027527;-0.009506;0.033813;30.0;-12.738;-8.2764;-44.8883;114.4975;-2.5123;2.0299;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27185;2021-10-04 11:13:33:912
-0.388992;0.446899;9.668335;-0.349041;0.435189;9.79077;-0.042693;0.015129;-0.045527;0.027527;-0.009506;0.033813;30.0;-12.738;-8.2764;-44.8883;114.4975;-2.5123;2.0299;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27190;2021-10-04 11:13:33:917
-0.2621;0.461273;9.63002;-0.346937;0.438621;9.790691;0.082018;0.026216;-0.081112;0.008347;0.003281;0.026367;30.0;-12.738;-8.2764;-44.8883;114.4975;-2.5123;2.0299;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27196;2021-10-04 11:13:33:923
-0.2621;0.461273;9.63002;-0.346937;0.438621;9.790691;0.082018;0.026216;-0.081112;0.008347;0.003281;0.026367;30.0;-12.738;-8.2764;-44.8883;114.4975;-2.5123;2.0299;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27200;2021-10-04 11:13:33:927
-0.18309;0.446899;9.682693;-0.345203;0.43944;9.790715;0.159246;0.011109;-0.026703;-0.002304;0.024582;0.006119;30.0;-13.0402;-7.9742;-43.9667;112.5619;-2.5683;2.0193;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27208;2021-10-04 11:13:33:935
-0.18309;0.446899;9.682693;-0.345203;0.43944;9.790715;0.159246;0.011109;-0.026703;-0.002304;0.024582;0.006119;30.0;-13.0402;-7.9742;-43.9667;112.5619;-2.5683;2.0193;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27210;2021-10-04 11:13:33:937
-0.18309;0.446899;9.682693;-0.345203;0.43944;9.790715;0.159246;0.011109;-0.026703;-0.002304;0.024582;0.006119;30.0;-13.0402;-7.9742;-43.9667;112.5619;-2.5683;2.0193;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27215;2021-10-04 11:13:33:942
-0.195068;0.370285;9.773666;-0.345024;0.438507;9.790764;0.14712;-0.064618;0.063379;-0.002304;0.024582;0.006119;30.0;-13.0402;-7.9742;-43.9667;112.5619;-2.5683;2.0193;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27220;2021-10-04 11:13:33:947
-0.195068;0.370285;9.773666;-0.345024;0.438507;9.790764;0.14712;-0.064618;0.063379;0.00621;0.034164;-0.013046;30.0;-12.886;-7.6675;-43.5028;112.5619;-2.5683;2.0193;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27227;2021-10-04 11:13:33:954
-0.195068;0.370285;9.773666;-0.345024;0.438507;9.790764;0.14712;-0.064618;0.063379;0.00621;0.034164;-0.013046;30.0;-12.886;-7.6675;-43.5028;112.5619;-2.5683;2.0193;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27229;2021-10-04 11:13:33:956
-0.247742;0.370285;9.771286;-0.345024;0.438507;9.790764;0.14712;-0.064618;0.063379;0.00621;0.034164;-0.013046;30.0;-12.886;-7.6675;-43.5028;112.5619;-2.5683;2.0193;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27235;2021-10-04 11:13:33:962
-0.247742;0.370285;9.771286;-0.34648;0.4382;9.790726;0.09596;-0.0644;0.059075;0.018997;0.029907;-0.027969;30.0;-12.886;-7.6675;-43.5028;112.5619;-2.5683;2.0193;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27239;2021-10-04 11:13:33:966
-0.247742;0.370285;9.771286;-0.34648;0.4382;9.790726;0.09596;-0.0644;0.059075;0.018997;0.029907;-0.027969;30.0;-12.4344;-8.1253;-46.1044;113.6235;-2.5611;2.0268;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27245;2021-10-04 11:13:33:972
-0.317169;0.387054;9.730576;-0.34795;0.439539;9.790614;0.028018;-0.048994;0.017719;0.027527;0.019257;-0.035416;30.0;-12.4344;-8.1253;-46.1044;113.6235;-2.5611;2.0268;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27250;2021-10-04 11:13:33:977
-0.317169;0.387054;9.730576;-0.34795;0.439539;9.790614;0.028018;-0.048994;0.017719;0.027527;0.019257;-0.035416;30.0;-12.4344;-8.1253;-46.1044;113.6235;-2.5611;2.0268;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27255;2021-10-04 11:13:33:982
-0.410538;0.425354;9.673111;-0.350749;0.442228;9.790393;-0.062592;-0.01334;-0.039042;0.029648;0.013931;-0.037552;30.0;-12.4344;-8.1253;-46.1044;113.6235;-2.5611;2.0268;2.0;-2.78136;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27260;2021-10-04 11:13:33:987
-0.410538;0.425354;9.673111;-0.350749;0.442228;9.790393;-0.062592;-0.01334;-0.039042;0.029648;0.013931;-0.037552;28.0;-14.4058;-6.6177;-44.2413;113.6235;-2.5611;2.0268;2.0;1.74989;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27265;2021-10-04 11:13:33:992
-0.410538;0.425354;9.673111;-0.350749;0.442228;9.790393;-0.062592;-0.01334;-0.039042;0.023254;0.00647;-0.026901;28.0;-14.4058;-6.6177;-44.2413;113.6235;-2.5611;2.0268;2.0;1.74989;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27272;2021-10-04 11:13:33:999
-0.456039;0.42775;9.586929;-0.354302;0.444625;9.790157;-0.104657;-0.013211;-0.122559;0.023254;0.00647;-0.026901;28.0;-14.4058;-6.6177;-44.2413;113.6235;-2.5611;2.0268;2.0;1.74989;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27277;2021-10-04 11:13:34:004
-0.456039;0.42775;9.586929;-0.354302;0.444625;9.790157;-0.104657;-0.013211;-0.122559;0.007278;0.010727;-0.007721;28.0;-14.4058;-6.6177;-44.2413;113.6235;-2.5611;2.0268;2.0;1.74989;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27279;2021-10-04 11:13:34:006
-0.456039;0.42775;9.586929;-0.354302;0.444625;9.790157;-0.104657;-0.013211;-0.122559;0.007278;0.010727;-0.007721;28.0;-13.1912;-7.6721;-44.2642;112.4298;-2.5986;2.0726;2.0;1.74989;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27285;2021-10-04 11:13:34:012
-0.40097;0.451691;9.598892;-0.359318;0.445495;9.789934;-0.044763;0.010052;-0.106297;0.007278;0.010727;-0.007721;28.0;-13.1912;-7.6721;-44.2642;112.4298;-2.5986;2.0726;2.0;1.74989;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27290;2021-10-04 11:13:34:017
-0.40097;0.451691;9.598892;-0.359318;0.445495;9.789934;-0.044763;0.010052;-0.106297;0.007278;0.010727;-0.007721;28.0;-13.1912;-7.6721;-44.2642;112.4298;-2.5986;2.0726;2.0;1.74989;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27294;2021-10-04 11:13:34:021
-0.40097;0.451691;9.598892;-0.359318;0.445495;9.789934;-0.044763;0.010052;-0.106297;-0.008698;0.024582;0.008255;28.0;-13.1912;-7.6721;-44.2642;112.4298;-2.5986;2.0726;2.0;1.74989;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27300;2021-10-04 11:13:34:027
-0.302811;0.480423;9.632416;-0.362521;0.44494;9.789842;0.056022;0.039263;-0.070599;-0.008698;0.024582;0.008255;28.0;-13.1912;-7.6721;-44.2642;112.4298;-2.5986;2.0726;2.0;1.74989;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27305;2021-10-04 11:13:34:032
-0.302811;0.480423;9.632416;-0.362521;0.44494;9.789842;0.056022;0.039263;-0.070599;-0.016159;0.02565;0.009323;28.0;-12.4268;-7.3608;-43.8004;112.4298;-2.5986;2.0726;2.0;1.74989;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27309;2021-10-04 11:13:34:036
-0.302811;0.480423;9.632416;-0.362521;0.44494;9.789842;0.056022;0.039263;-0.070599;-0.016159;0.02565;0.009323;28.0;-12.4268;-7.3608;-43.8004;112.4298;-2.5986;2.0726;2.0;1.74989;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27315;2021-10-04 11:13:34:042
-0.197464;0.468445;9.735367;-0.362022;0.444007;9.789903;0.161332;0.028394;0.032703;-0.016159;0.02565;0.009323;28.0;-12.4268;-7.3608;-43.8004;112.4298;-2.5986;2.0726;2.0;1.74989;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27320;2021-10-04 11:13:34:047
-0.197464;0.468445;9.735367;-0.362022;0.444007;9.789903;0.161332;0.028394;0.032703;-0.010834;0.023514;-2.75E-4;28.0;-13.8046;-8.2855;-44.8898;110.9056;-2.595;2.1178;2.0;1.74989;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27325;2021-10-04 11:13:34:052
-0.175919;0.449295;9.811981;-0.360041;0.443418;9.790002;0.180987;0.009738;0.107229;-0.010834;0.023514;-2.75E-4;28.0;-13.8046;-8.2855;-44.8898;110.9056;-2.595;2.1178;2.0;1.74989;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27330;2021-10-04 11:13:34:057
-0.175919;0.449295;9.811981;-0.360041;0.443418;9.790002;0.180987;0.009738;0.107229;-1.83E-4;0.014999;-0.011993;28.0;-13.8046;-8.2855;-44.8898;110.9056;-2.595;2.1178;2.0;1.74989;49.050266;38.21809;234.9344;NaN;0.0;34.580647;;9 / 22;27336;2021-10-04 11:13:34:063
